,predicted_risk,confidence,true_risk,correct
77,0,0.9999999999,False,True
78,0,0.0,False,True
79,0,0.9999999999,False,True
80,0,0.0,False,True
81,0,0.0,True,False
82,0,0.0,True,False
83,0,0.9999999999,True,False
84,0,0.99999999995,True,False
85,0,0.4999999999875,False,True
86,0,0.599999999988,False,True
87,0,0.99999999995,False,True
88,0,0.99999999995,False,True
89,0,0.4999999999875,False,True
90,0,0.9999999999,False,True
91,0,0.9999999999,False,True
92,0,0.0,False,True
93,0,0.3333333333222222,False,True
94,0,0.3333333333222222,False,True
95,0,0.0,True,False
96,1,0.0,True,True
97,1,0.0,True,True
98,0,0.38461538461242606,True,False
99,0,0.0,True,False
100,1,0.0,False,False
101,0,0.0,False,True
102,0,0.38461538461242606,False,True
103,0,0.399999999996,False,True
104,0,0.0,False,True
105,0,0.4285714285653061,False,True
106,0,0.599999999988,False,True
107,0,0.0,False,True
108,0,0.4285714285653061,False,True
109,0,0.399999999996,False,True
110,0,0.4285714285653061,False,True
111,0,0.0,False,True
112,0,0.4285714285653061,False,True
113,0,0.399999999996,False,True
114,0,0.4285714285653061,False,True
115,0,0.0,False,True
116,0,0.0,False,True
117,0,0.0,False,True
118,0,0.0,False,True
119,0,0.0,False,True
120,0,0.0,False,True
121,0,0.0,False,True
122,0,0.0,False,True
123,0,0.0,False,True
124,0,0.0,True,False
125,0,0.0,False,True
126,0,0.0,False,True
127,0,0.0,False,True
128,1,0.0,False,False
129,0,0.0,False,True
130,0,0.0,False,True
131,0,0.0,False,True
132,0,0.0,False,True
133,0,0.0,False,True
134,0,0.0,False,True
135,0,0.3333333333222222,False,True
136,0,0.9999999999,False,True
137,0,0.9999999999,True,False
138,0,0.0,True,False
139,0,0.9999999999,True,False
140,0,0.99999999995,True,False
141,1,0.0,True,True
142,0,0.0,False,True
143,1,0.0,False,False
144,0,0.9999999999,False,True
145,0,0.599999999988,False,True
146,0,0.0,False,True
147,0,0.0,False,True
148,0,0.3333333333222222,False,True
149,0,0.3333333333222222,False,True
150,0,0.0,False,True
151,0,0.0,False,True
152,0,0.0,False,True
153,0,0.4999999999875,False,True
154,0,0.0,False,True
155,0,0.9999999999,False,True
156,0,0.0,False,True
157,0,0.0,False,True
158,0,0.0,False,True
159,0,0.0,True,False
160,0,0.0,True,False
161,0,0.99999999995,True,False
162,0,0.99999999995,True,False
163,1,0.0,True,True
164,0,0.99999999995,False,True
165,0,0.4999999999875,False,True
166,0,0.3333333333222222,False,True
167,0,0.4285714285653061,False,True
168,0,0.0,False,True
169,0,0.0,False,True
170,0,0.4285714285653061,False,True
171,0,0.4285714285653061,False,True
172,0,0.599999999988,False,True
173,0,0.4285714285653061,False,True
174,0,0.3333333333222222,False,True
175,0,0.0,True,False
176,0,0.4285714285653061,True,False
177,0,0.3333333333222222,False,True
178,0,0.3333333333222222,False,True
179,1,0.9999999999,False,False
180,0,0.0,False,True
181,0,0.4285714285653061,False,True
182,0,0.9999999999,False,True
183,0,0.9999999999,False,True
184,0,0.9999999999,False,True
185,0,0.9999999999,False,True
186,0,0.0,False,True
187,0,0.0,False,True
188,0,0.0,False,True
189,0,0.0,False,True
190,0,0.0,False,True
191,0,0.0,False,True
192,0,0.0,True,False
193,0,0.0,True,False
194,0,0.0,True,False
195,0,0.0,True,False
196,0,0.0,True,False
197,0,0.49999999999375,False,True
198,0,0.0,False,True
199,0,0.3333333333222222,False,True
200,0,0.9999999999,False,True
201,0,0.0,False,True
202,0,0.3333333333222222,True,False
203,1,0.0,True,True
204,0,0.0,False,True
205,0,0.33333333333055554,True,False
206,0,0.3333333333222222,True,False
207,0,0.599999999988,False,True
208,0,0.46666666666355555,False,True
209,0,0.0,False,True
210,0,0.399999999996,False,True
211,0,0.46666666666355555,True,False
212,0,0.599999999988,False,True
213,0,0.4285714285653061,True,False
214,0,0.0,False,True
215,0,0.4285714285653061,False,True
216,0,0.0,False,True
217,1,0.9999999999,False,False
218,0,0.4285714285653061,False,True
219,0,0.0,False,True
220,0,0.4285714285653061,True,False
221,0,0.399999999996,True,False
222,0,0.46666666666355555,True,False
223,1,0.46666666666355555,True,True
224,1,0.3333333333222222,True,True
225,0,0.4285714285653061,True,False
226,0,0.599999999988,True,False
227,1,0.9999999999,True,True
228,0,0.0,False,True
229,1,0.0,False,False
230,0,0.0,False,True
231,0,0.9999999999,False,True
232,0,0.0,False,True
233,0,0.4285714285653061,False,True
234,0,0.4285714285653061,False,True
235,0,0.4285714285653061,False,True
236,0,0.4285714285653061,False,True
237,0,0.49999999999375,False,True
238,0,0.49999999999375,False,True
239,0,0.599999999988,False,True
240,0,0.599999999988,False,True
241,0,0.4999999999875,False,True
242,0,0.0,False,True
243,0,0.0,False,True
244,0,0.599999999988,False,True
245,0,0.4285714285653061,True,False
246,0,0.4285714285653061,True,False
247,0,0.4285714285653061,True,False
248,0,0.3333333333222222,False,True
249,0,0.3333333333222222,True,False
250,1,0.4999999999875,False,False
251,0,0.599999999988,False,True
252,0,0.3333333333222222,False,True
253,0,0.4285714285653061,False,True
254,0,0.3333333333222222,False,True
255,0,0.99999999995,False,True
256,0,0.99999999995,False,True
257,0,0.0,False,True
258,0,0.599999999988,False,True
259,0,0.9999999999,True,False
260,0,0.9999999999,True,False
261,0,0.599999999988,True,False
262,0,0.9999999999,True,False
263,1,0.0,True,True
264,0,0.0,False,True
265,0,0.4285714285653061,False,True
266,1,0.46666666666355555,False,False
267,0,0.0,False,True
268,0,0.4285714285653061,False,True
269,0,0.0,False,True
270,0,0.0,False,True
271,0,0.3333333333222222,False,True
272,0,0.4999999999875,False,True
273,0,0.4999999999875,False,True
274,0,0.399999999996,False,True
275,0,0.0,False,True
276,0,0.249999999996875,False,True
277,0,0.0,False,True
278,0,0.3333333333222222,False,True
279,0,0.4999999999875,False,True
280,0,0.0,False,True
281,0,0.0,False,True
282,0,0.0,False,True
283,0,0.9999999999,False,True
284,0,0.9999999999,False,True
285,0,0.3333333333222222,False,True
286,0,0.0,False,True
287,0,0.0,False,True
288,0,0.0,False,True
289,0,0.0,False,True
290,0,0.0,False,True
291,0,0.0,False,True
292,0,0.4999999999875,False,True
293,0,0.3333333333222222,False,True
294,0,0.9999999999,False,True
295,0,0.4285714285653061,False,True
296,0,0.599999999988,False,True
297,0,0.3333333333222222,False,True
298,0,0.0,False,True
299,0,0.0,True,False
300,0,0.0,False,True
301,0,0.9999999999,False,True
302,0,0.4999999999875,False,True
303,0,0.4999999999875,False,True
304,0,0.0,False,True
305,0,0.0,False,True
306,0,0.599999999988,False,True
307,0,0.9999999999,False,True
308,0,0.4285714285653061,False,True
309,0,0.0,False,True
310,0,0.3333333333222222,False,True
311,0,0.0,False,True
312,0,0.0,False,True
313,0,0.4285714285653061,False,True
314,0,0.49999999999375,False,True
315,0,0.9999999999,False,True
316,0,0.0,False,True
317,0,0.0,False,True
318,0,0.9999999999,False,True
319,0,0.9999999999,False,True
320,0,0.0,False,True
321,0,0.0,False,True
322,0,0.0,False,True
323,0,0.0,False,True
324,0,0.0,True,False
325,0,0.0,True,False
326,0,0.0,True,False
327,0,0.0,True,False
328,1,0.0,True,True
329,0,0.0,True,False
330,0,0.9999999999,True,False
331,0,0.0,True,False
332,0,0.4285714285653061,True,False
333,0,0.399999999996,True,False
334,0,0.9999999999,True,False
335,1,0.4285714285653061,True,True
336,0,0.9999999999,False,True
337,1,0.49999999999375,False,False
338,0,0.4999999999875,False,True
339,0,0.4285714285653061,False,True
340,0,0.9999999999,False,True
341,0,0.99999999995,False,True
342,0,0.0,False,True
343,0,0.0,True,False
344,0,0.0,True,False
345,0,0.0,True,False
346,0,0.0,False,True
347,0,0.0,False,True
348,0,0.9999999999,False,True
349,0,0.0,False,True
350,0,0.99999999995,False,True
351,0,0.99999999995,False,True
352,0,0.99999999995,False,True
353,0,0.5555555555493827,False,True
354,0,0.5555555555493827,False,True
355,0,0.3333333333222222,False,True
356,0,0.99999999995,False,True
357,0,0.0,False,True
358,0,0.9999999999,False,True
359,0,0.99999999995,False,True
360,0,0.4999999999875,True,False
361,0,0.4999999999875,True,False
362,0,0.599999999988,True,False
363,0,0.0,True,False
364,1,0.599999999988,False,False
365,0,0.6666666666555555,False,True
366,0,0.45454545454132234,False,True
367,0,0.599999999988,False,True
368,0,0.9999999999,False,True
369,1,0.599999999988,True,True
370,0,0.49999999999375,False,True
371,0,0.45454545454132234,False,True
372,0,0.99999999995,False,True
373,0,0.4285714285653061,False,True
374,0,0.49999999999375,False,True
375,0,0.4285714285653061,False,True
376,0,0.33333333333055554,False,True
377,0,0.3333333333222222,False,True
378,0,0.4285714285653061,False,True
379,0,0.0,False,True
380,0,0.0,False,True
381,0,0.4285714285653061,False,True
382,0,0.9999999999,False,True
383,0,0.9999999999,False,True
384,0,0.3333333333222222,False,True
385,0,0.0,False,True
386,1,0.9999999999,True,True
387,0,0.99999999995,True,False
388,0,0.0,False,True
389,0,0.0,False,True
390,0,0.0,False,True
391,0,0.0,False,True
392,0,0.9999999999,False,True
393,0,0.99999999995,True,False
394,0,0.9999999999,True,False
395,0,0.99999999995,True,False
396,0,0.9999999999,True,False
397,1,0.0,True,True
398,0,0.0,True,False
399,0,0.0,True,False
400,0,0.399999999996,False,True
401,0,0.4285714285653061,False,True
402,0,0.2727272727247934,False,True
403,0,0.0,True,False
404,0,0.99999999995,True,False
405,0,0.9999999999,True,False
406,0,0.0,True,False
407,1,0.0,True,True
408,1,0.0,True,True
409,0,0.9999999999,True,False
410,0,0.0,False,True
411,1,0.0,False,False
412,0,0.9999999999,False,True
413,0,0.0,False,True
414,0,0.99999999995,False,True
415,0,0.3333333333222222,False,True
416,0,0.4999999999875,False,True
417,1,0.4999999999875,False,False
418,0,0.4285714285653061,False,True
419,0,0.9999999999,False,True
420,0,0.99999999995,False,True
421,0,0.599999999994,False,True
422,0,0.38461538461242606,False,True
423,0,0.46666666666355555,False,True
424,0,0.9999999999,False,True
425,0,0.38461538461242606,False,True
426,0,0.3749999999976563,False,True
427,0,0.33333333333055554,False,True
428,0,0.4285714285653061,False,True
429,0,0.9999999999,False,True
430,0,0.3333333333222222,False,True
431,0,0.0,False,True
432,0,0.0,False,True
433,0,0.0,False,True
434,0,0.0,False,True
435,0,0.0,False,True
436,0,0.9999999999,False,True
437,0,0.0,False,True
438,0,0.0,False,True
439,0,0.0,True,False
440,0,0.9999999999,False,True
441,0,0.0,False,True
442,1,0.3333333333222222,True,True
443,0,0.3333333333222222,False,True
444,0,0.0,False,True
445,1,0.599999999988,True,True
446,0,0.4999999999875,True,False
447,0,0.3333333333222222,False,True
448,0,0.4999999999875,True,False
449,0,0.49999999999375,False,True
450,0,0.4285714285653061,False,True
451,0,0.3333333333222222,False,True
452,0,0.42857142856836733,False,True
453,0,0.9999999999,False,True
454,0,0.9999999999,False,True
455,0,0.9999999999,False,True
456,0,0.0,False,True
457,0,0.0,False,True
458,0,0.9999999999,False,True
459,0,0.49999999999375,False,True
460,0,0.4285714285653061,False,True
461,0,0.99999999995,False,True
462,0,0.9999999999,False,True
463,0,0.9999999999,True,False
464,0,0.9999999999,False,True
465,0,0.0,False,True
466,0,0.0,True,False
467,1,0.0,True,True
468,0,0.0,False,True
469,0,0.0,True,False
470,0,0.3333333333222222,False,True
471,0,0.0,False,True
472,0,0.0,False,True
473,0,0.9999999999,False,True
474,0,0.0,False,True
475,0,0.0,False,True
476,1,0.3333333333222222,True,True
477,0,0.0,False,True
478,0,0.0,False,True
479,0,0.4285714285653061,False,True
480,0,0.49999999999375,False,True
481,0,0.5555555555493827,False,True
482,0,0.4999999999875,True,False
483,0,0.0,False,True
484,0,0.49999999999375,False,True
485,1,0.4285714285653061,False,False
486,0,0.46666666666355555,False,True
487,0,0.4999999999875,False,True
488,0,0.4285714285653061,False,True
489,0,0.4999999999875,False,True
490,0,0.4999999999875,False,True
491,0,0.599999999988,False,True
492,0,0.49999999999375,False,True
493,0,0.9999999999,False,True
494,0,0.0,False,True
495,0,0.4999999999875,False,True
496,0,0.4285714285653061,True,False
497,0,0.42857142856836733,False,True
498,0,0.6666666666555555,True,False
499,0,0.99999999995,True,False
500,1,0.0,True,True
501,0,0.45454545454132234,True,False
502,1,0.3749999999976563,True,True
503,0,0.4999999999875,False,True
504,0,0.46666666666355555,False,True
505,1,0.9999999999,False,False
506,0,0.599999999988,False,True
507,0,0.4999999999875,False,True
508,0,0.0,False,True
509,0,0.0,True,False
510,0,0.599999999988,True,False
511,0,0.33333333333055554,True,False
512,0,0.9999999999,True,False
513,0,0.0,True,False
514,0,0.3333333333222222,False,True
515,1,0.0,False,False
516,0,0.0,False,True
517,0,0.0,False,True
518,0,0.4999999999875,False,True
519,0,0.0,True,False
520,0,0.0,False,True
521,0,0.49999999999375,False,True
522,0,0.399999999996,False,True
523,0,0.4285714285653061,False,True
524,0,0.45454545454132234,False,True
525,0,0.42857142856836733,False,True
526,0,0.9999999999,False,True
527,0,0.4999999999875,False,True
528,0,0.3333333333222222,False,True
529,0,0.4285714285653061,False,True
530,0,0.399999999996,False,True
531,0,0.4285714285653061,False,True
532,0,0.4285714285653061,False,True
533,0,0.0,False,True
534,0,0.49999999999375,False,True
535,0,0.0,False,True
536,0,0.3333333333222222,False,True
537,0,0.9999999999,False,True
538,0,0.0,False,True
539,0,0.0,False,True
540,0,0.0,False,True
541,0,0.0,False,True
542,0,0.0,True,False
543,0,0.0,True,False
544,0,0.0,True,False
545,0,0.0,True,False
546,0,0.0,True,False
547,0,0.4999999999875,False,True
548,0,0.3333333333222222,False,True
549,0,0.0,True,False
550,0,0.4285714285653061,True,False
551,0,0.599999999988,True,False
552,1,0.49999999999375,True,True
553,1,0.0,True,True
554,0,0.0,True,False
555,1,0.0,True,True
556,0,0.0,False,True
557,0,0.0,False,True
558,1,0.0,False,False
559,0,0.0,False,True
560,0,0.0,False,True
561,0,0.9999999999,True,False
562,0,0.0,True,False
563,0,0.0,True,False
564,1,0.0,True,True
565,1,0.0,True,True
566,0,0.0,False,True
567,1,0.0,False,False
568,0,0.0,False,True
569,0,0.0,False,True
570,0,0.9999999999,False,True
571,1,0.3333333333222222,True,True
572,0,0.9999999999,False,True
573,0,0.0,True,False
574,0,0.0,True,False
575,1,0.599999999988,True,True
576,0,0.9999999999,False,True
577,0,0.0,False,True
578,0,0.0,False,True
579,0,0.0,False,True
580,0,0.4285714285653061,False,True
581,0,0.399999999996,False,True
582,0,0.0,True,False
583,0,0.9999999999,True,False
584,0,0.0,True,False
585,0,0.3333333333222222,True,False
586,1,0.0,True,True
587,1,0.0,True,True
588,0,0.0,False,True
589,0,0.4285714285653061,True,False
590,0,0.49999999999375,True,False
591,0,0.4999999999875,True,False
592,1,0.399999999996,True,True
593,0,0.0,True,False
594,0,0.49999999999375,False,True
595,0,0.3749999999976563,False,True
596,0,0.3749999999976563,False,True
597,0,0.38461538461242606,False,True
598,0,0.4285714285653061,False,True
599,0,0.9999999999,False,True
600,0,0.46666666666355555,False,True
601,0,0.42857142856836733,True,False
602,0,0.0,True,False
603,1,0.0,True,True
604,0,0.0,True,False
605,1,0.0,True,True
606,1,0.0,False,False
607,0,0.0,False,True
608,0,0.9999999999,False,True
609,0,0.49999999999375,False,True
610,0,0.46666666666355555,True,False
611,0,0.6666666666555555,False,True
612,0,0.4285714285653061,False,True
613,0,0.38461538461242606,False,True
614,1,0.46666666666355555,False,False
615,0,0.9999999999,False,True
616,0,0.3333333333222222,False,True
617,0,0.0,False,True
618,0,0.49999999999375,False,True
619,0,0.0,False,True
620,0,0.46666666666355555,False,True
621,0,0.4999999999875,False,True
622,0,0.46666666666355555,False,True
623,0,0.49999999999375,False,True
624,0,0.399999999996,False,True
625,0,0.9999999999,False,True
626,0,0.0,False,True
627,0,0.0,False,True
628,0,0.0,False,True
629,0,0.9999999999,True,False
630,0,0.9999999999,True,False
631,0,0.4999999999875,False,True
632,0,0.4999999999875,True,False
633,0,0.599999999988,False,True
634,0,0.9999999999,False,True
635,0,0.0,False,True
636,0,0.99999999995,False,True
637,0,0.99999999995,False,True
638,0,0.0,False,True
639,0,0.0,False,True
640,0,0.9999999999,False,True
641,0,0.0,False,True
642,0,0.0,False,True
643,0,0.0,False,True
644,0,0.9999999999,False,True
645,0,0.9999999999,False,True
646,0,0.9999999999,False,True
647,0,0.9999999999,False,True
648,0,0.99999999995,False,True
649,0,0.9999999999,False,True
650,0,0.99999999995,False,True
651,0,0.0,False,True
652,0,0.9999999999,False,True
653,0,0.0,False,True
654,0,0.0,False,True
655,0,0.0,False,True
656,0,0.0,False,True
657,0,0.0,False,True
658,0,0.0,False,True
659,0,0.0,False,True
660,0,0.0,False,True
661,0,0.9999999999,False,True
662,0,0.0,False,True
663,0,0.9999999999,False,True
664,0,0.9999999999,False,True
665,0,0.9999999999,False,True
666,0,0.0,False,True
667,0,0.0,False,True
668,0,0.0,False,True
669,0,0.0,False,True
670,0,0.9999999999,True,False
671,0,0.9999999999,True,False
672,0,0.0,True,False
673,0,0.0,True,False
674,1,0.9999999999,True,True
675,0,0.9999999999,True,False
676,0,0.0,True,False
677,1,0.4285714285653061,True,True
678,0,0.4285714285653061,True,False
679,1,0.599999999988,False,False
680,0,0.33333333333055554,False,True
681,0,0.5555555555493827,False,True
682,0,0.49999999999375,True,False
683,0,0.4285714285653061,True,False
684,0,0.38461538461242606,True,False
685,0,0.49999999999375,True,False
686,1,0.4285714285653061,True,True
687,1,0.3333333333222222,False,False
688,0,0.4285714285653061,False,True
689,0,0.46666666666355555,False,True
690,0,0.4285714285653061,False,True
691,0,0.0,False,True
692,0,0.4285714285653061,False,True
693,0,0.0,False,True
694,0,0.0,False,True
695,0,0.38461538461242606,False,True
696,0,0.0,False,True
697,0,0.99999999995,False,True
698,0,0.38461538461242606,True,False
699,1,0.4285714285653061,True,True
700,0,0.49999999999375,False,True
701,0,0.4285714285653061,False,True
702,0,0.6666666666555555,False,True
703,0,0.599999999988,False,True
704,0,0.0,False,True
705,0,0.6666666666555555,False,True
706,0,0.9999999999,False,True
707,0,0.4999999999875,False,True
708,0,0.9999999999,True,False
709,0,0.4999999999875,True,False
710,0,0.9999999999,True,False
711,1,0.4999999999875,False,False
712,0,0.599999999988,False,True
713,1,0.599999999988,False,False
714,0,0.4285714285653061,False,True
715,0,0.0,False,True
716,0,0.599999999988,False,True
717,0,0.9999999999,False,True
718,0,0.3333333333222222,False,True
719,0,0.3333333333222222,False,True
720,0,0.9999999999,False,True
721,0,0.4285714285653061,False,True
722,0,0.4285714285653061,False,True
723,0,0.4285714285653061,False,True
724,0,0.0,False,True
725,0,0.4285714285653061,False,True
726,0,0.599999999988,False,True
727,0,0.4999999999875,False,True
728,0,0.49999999999375,False,True
729,0,0.4285714285653061,False,True
730,0,0.99999999995,False,True
731,0,0.9999999999,False,True
732,0,0.9999999999666667,False,True
733,0,0.0,False,True
734,0,0.9999999999,True,False
735,0,0.9999999999,False,True
736,0,0.0,True,False
737,0,0.0,True,False
738,1,0.0,True,True
739,0,0.0,True,False
740,1,0.9999999999,True,True
741,0,0.4999999999875,False,True
742,0,0.399999999996,True,False
743,0,0.49999999999375,True,False
744,1,0.399999999996,True,True
745,0,0.0,True,False
746,1,0.0,True,True
747,0,0.33333333333055554,True,False
748,1,0.0,True,True
749,0,0.0,True,False
750,0,0.38461538461242606,True,False
751,1,0.46666666666355555,True,True
752,1,0.46666666666355555,True,True
753,1,0.0,True,True
754,0,0.0,False,True
755,0,0.38461538461242606,False,True
756,1,0.4285714285653061,False,False
757,0,0.0,False,True
758,0,0.4999999999875,False,True
759,0,0.42857142856836733,True,False
760,0,0.599999999988,True,False
761,1,0.0,True,True
762,0,0.49999999999375,True,False
763,0,0.399999999996,True,False
764,1,0.38461538461242606,True,True
765,1,0.0,True,True
766,0,0.0,True,False
767,1,0.0,True,True
768,0,0.0,False,True
769,1,0.33333333333055554,False,False
770,0,0.0,False,True
771,0,0.3333333333222222,False,True
772,0,0.0,False,True
773,1,0.599999999988,False,False
774,1,0.0,False,False
775,0,0.9999999999,False,True
776,0,0.9999999999,True,False
777,0,0.4285714285653061,True,False
778,0,0.599999999988,True,False
779,1,0.4285714285653061,False,False
780,1,0.599999999988,False,False
781,0,0.4285714285653061,False,True
782,0,0.0,False,True
783,0,0.9999999999,False,True
784,1,0.0,True,True
785,0,0.99999999995,True,False
786,0,0.4999999999875,True,False
787,0,0.3333333333222222,True,False
788,1,0.9999999999,True,True
789,1,0.0,True,True
790,0,0.0,True,False
791,1,0.9999999999,True,True
792,0,0.9999999999,False,True
793,0,0.3333333333222222,False,True
794,0,0.9999999999,False,True
795,0,0.9999999999,False,True
796,0,0.99999999995,False,True
797,0,0.3333333333222222,False,True
798,1,0.0,False,False
799,0,0.99999999995,False,True
800,0,0.9999999999,False,True
801,0,0.3333333333222222,False,True
802,0,0.99999999995,False,True
803,0,0.599999999988,True,False
804,0,0.599999999988,False,True
805,1,0.599999999988,False,False
806,0,0.599999999988,False,True
807,0,0.599999999988,False,True
808,0,0.4285714285653061,False,True
809,0,0.0,False,True
810,0,0.6666666666555555,False,True
811,0,0.0,False,True
812,0,0.0,False,True
813,0,0.0,False,True
814,0,0.0,False,True
815,0,0.0,True,False
816,1,0.0,True,True
817,0,0.0,False,True
818,0,0.0,False,True
819,0,0.9999999999,False,True
820,0,0.9999999999,False,True
821,0,0.4999999999875,False,True
822,0,0.9999999999,False,True
823,0,0.9999999999,False,True
824,0,0.0,False,True
825,0,0.0,False,True
826,0,0.0,True,False
827,0,0.0,True,False
828,0,0.0,True,False
829,0,0.0,True,False
830,1,0.4999999999875,True,True
831,0,0.99999999995,False,True
832,1,0.0,True,True
833,1,0.399999999996,True,True
834,0,0.0,True,False
835,0,0.46666666666355555,True,False
836,1,0.4285714285653061,True,True
837,1,0.42857142856836733,True,True
838,0,0.46666666666355555,False,True
839,0,0.4285714285653061,False,True
840,1,0.4285714285653061,False,False
841,0,0.0,False,True
842,0,0.6666666666555555,False,True
843,0,0.0,False,True
844,0,0.0,False,True
845,0,0.599999999988,False,True
846,0,0.33333333333055554,False,True
847,0,0.0,False,True
848,0,0.399999999996,False,True
849,0,0.399999999996,False,True
850,0,0.4285714285653061,False,True
851,1,0.399999999996,False,False
852,0,0.38461538461242606,False,True
853,0,0.9999999999,False,True
854,0,0.99999999995,False,True
855,0,0.0,False,True
856,0,0.0,True,False
857,0,0.0,True,False
858,0,0.0,True,False
859,1,0.3333333333222222,True,True
860,0,0.0,False,True
861,1,0.0,False,False
862,0,0.0,False,True
863,0,0.0,True,False
864,0,0.0,True,False
865,1,0.0,True,True
866,1,0.599999999988,True,True
867,0,0.4285714285653061,False,True
868,0,0.4285714285653061,False,True
869,1,0.4285714285653061,True,True
870,0,0.9999999999,False,True
871,0,0.4285714285653061,True,False
872,0,0.4285714285653061,True,False
873,0,0.4285714285653061,False,True
874,0,0.4285714285653061,True,False
875,0,0.9999999999,True,False
876,0,0.3333333333222222,False,True
877,0,0.4285714285653061,False,True
878,1,0.4999999999875,True,True
879,0,0.599999999988,False,True
880,0,0.599999999988,False,True
881,1,0.4285714285653061,True,True
882,0,0.49999999999375,False,True
883,0,0.0,False,True
884,0,0.4285714285653061,True,False
885,1,0.4285714285653061,True,True
886,0,0.99999999995,False,True
887,0,0.49999999999375,True,False
888,1,0.0,True,True
889,0,0.99999999995,False,True
890,0,0.46666666666355555,False,True
891,0,0.4999999999875,False,True
892,0,0.4999999999875,False,True
893,0,0.4285714285653061,False,True
894,0,0.49999999999375,False,True
895,0,0.9999999999,False,True
896,0,0.0,False,True
897,0,0.99999999995,False,True
898,0,0.599999999988,False,True
899,0,0.0,False,True
900,1,0.9999999999,False,False
901,0,0.49999999999375,False,True
902,0,0.4285714285653061,False,True
903,0,0.4285714285653061,False,True
904,0,0.4999999999875,False,True
905,0,0.99999999995,False,True
906,0,0.9999999999,False,True
907,1,0.3333333333222222,True,True
908,0,0.0,False,True
909,0,0.0,False,True
910,0,0.0,True,False
911,0,0.0,False,True
912,0,0.3333333333222222,False,True
913,0,0.9999999999,False,True
914,0,0.4285714285653061,False,True
915,0,0.599999999988,False,True
916,0,0.0,False,True
917,0,0.0,False,True
918,0,0.0,False,True
919,0,0.49999999999375,False,True
920,0,0.3333333333222222,False,True
921,0,0.3333333333222222,False,True
922,0,0.4999999999875,False,True
923,0,0.9999999999,False,True
924,0,0.99999999995,False,True
925,0,0.9999999999,False,True
926,0,0.6666666666555555,False,True
927,0,0.0,False,True
928,0,0.0,False,True
929,0,0.9999999999,False,True
930,0,0.0,False,True
931,0,0.0,False,True
932,0,0.0,False,True
933,0,0.9999999999,False,True
934,1,0.0,False,False
935,0,0.9999999999,False,True
936,0,0.9999999999,False,True
937,0,0.99999999995,False,True
938,0,0.99999999995,False,True
939,0,0.9999999999,True,False
940,0,0.3333333333222222,True,False
941,0,0.3333333333222222,True,False
942,0,0.4999999999875,True,False
943,0,0.599999999988,True,False
944,1,0.599999999988,True,True
945,1,0.0,True,True
946,1,0.9999999999,True,True
947,0,0.599999999988,True,False
948,0,0.3749999999976563,True,False
949,0,0.4285714285653061,True,False
950,1,0.4285714285653061,True,True
951,1,0.9999999999,True,True
952,0,0.599999999988,False,True
953,1,0.0,False,False
954,0,0.0,False,True
955,0,0.38461538461242606,False,True
956,0,0.0,False,True
957,0,0.3333333333222222,False,True
958,0,0.599999999988,False,True
959,0,0.46666666666355555,False,True
960,0,0.46666666666355555,False,True
961,0,0.46666666666355555,False,True
962,0,0.4285714285653061,False,True
963,0,0.599999999988,False,True
964,0,0.33333333333055554,False,True
965,0,0.4285714285653061,False,True
966,0,0.4999999999875,False,True
967,0,0.4285714285653061,False,True
968,0,0.4999999999875,True,False
